decay_rank,cluster_id,violation_count,total_decayed_impact,avg_decayed_impact,last_active_date,first_violation_date,total_raw_impact,days_since_last_violation,trend_slope,trend_direction,decay_score_norm,hotspot_impact_score,orig_score_norm,hotspot_score_decay_blended,freshness
3753,2213,8,9.33682961387727,1.1671037017346588,2024-03-26,2024-02-08,11.82,13,0.0,insufficient_data,0.0005988386668654181,10.396347826086956,0.004348997382191525,0.001724,active_this_month
3754,4535,7,10.172279167956846,1.4531827382795495,2024-04-05,2023-11-15,12.85,3,0.0,insufficient_data,0.0006524221119841691,10.093802816901407,0.00422243683660825,0.001723,active_this_week
3755,10370,9,8.825073150880694,0.9805636834311883,2024-04-08,2023-11-16,12.3,0,0.0,insufficient_data,0.0005660160096322667,10.574055944055942,0.004423336193548147,0.001723,active_this_week
3756,9923,9,7.963675798931474,0.8848528665479416,2024-04-07,2023-12-11,12.849999999999998,0,0.0,insufficient_data,0.0005107683438597238,10.849830508474575,0.004538698133990559,0.001719,active_this_week
3757,11135,10,8.748481680978008,0.8748481680978009,2024-03-23,2024-01-08,12.75,16,0.3571,stable,0.0005611036426269165,10.555405405405404,0.004415534305315423,0.001717,active_this_month
3758,10067,10,8.902117727722299,0.8902117727722298,2024-04-06,2023-12-21,11.45,1,0.5357,increasing,0.0005709574376750857,10.491495327102802,0.004388799458820942,0.001716,active_this_week
3759,3825,10,8.212779940157619,0.8212779940157618,2024-03-21,2023-11-10,12.960000000000003,17,-0.0,stable,0.0005267452008884527,10.730545454545457,0.004488798842821155,0.001715,active_this_month
3760,5334,12,6.734142693990505,0.5611785578325421,2024-02-12,2023-12-09,11.45,56,0.1071,stable,0.000431909459647528,11.254615384615384,0.0047080276327853,0.001715,active_this_quarter
3761,6656,8,8.067305915764646,1.0084132394705807,2024-03-23,2023-12-22,12.96,16,0.0,insufficient_data,0.0005174148955885084,10.765010989010989,0.004503216455782345,0.001713,active_this_month
3762,4539,8,7.685036908372657,0.9606296135465822,2024-02-25,2023-12-24,13.25,42,0.0,insufficient_data,0.0004928972089392473,10.902380952380952,0.004560681021328011,0.001713,active_this_quarter
3763,713,10,7.0341168173302595,0.7034116817330259,2024-03-04,2023-11-15,13.25,34,-0.1071,stable,0.000451148977936253,11.13181818181818,0.004656659140460963,0.001713,active_this_quarter
3764,4879,13,6.273362824117584,0.48256637108596795,2024-03-06,2023-11-19,11.5,33,-0.1429,stable,0.00040235630141242386,11.4,0.004768844885372029,0.001712,active_this_quarter
3765,2348,10,6.551965306776968,0.6551965306776968,2024-03-21,2023-11-17,13.45,18,-0.2857,stable,0.00042022510122999485,11.29,0.004722829715425455,0.001711,active_this_month
3766,6173,14,7.203187863353497,0.514513418810964,2024-04-07,2023-11-13,10.5,0,0.2857,stable,0.0004619927315435391,11.032876712328768,0.004615269971976246,0.001708,active_this_week
3767,3073,10,9.288135501315764,0.9288135501315764,2024-04-02,2024-03-12,10.6,5,0.7857,increasing,0.0005957155599162256,10.288571428571428,0.00430391238902874,0.001708,active_this_week
3768,1251,11,7.900988683161338,0.7182716984692126,2024-03-12,2023-11-16,12.3,27,0.2143,stable,0.0005067477640280396,10.77655172413793,0.004508044172947569,0.001707,active_this_month
3769,5263,6,9.786681306167871,1.6311135510279786,2024-03-26,2024-01-02,13.120000000000001,13,0.0,insufficient_data,0.0006276909217355365,10.09489156626506,0.0042228922819445925,0.001706,active_this_month
3770,8619,10,7.672586442310422,0.7672586442310422,2024-04-06,2023-12-03,12.1,2,0.1429,stable,0.0004920986701625001,10.84,0.004534585838371297,0.001705,active_this_week
3771,10614,8,9.004537270003508,1.1255671587504386,2024-03-30,2023-11-12,12.674999999999999,9,0.0,insufficient_data,0.0005775263464692965,10.365869565217391,0.0043362477244316255,0.001705,active_this_month
3772,9888,7,8.446535468229953,1.2066479240328505,2024-04-02,2023-11-15,13.600000000000001,6,0.0,insufficient_data,0.0005417376399274177,10.557482014388489,0.004416402991817871,0.001704,active_this_week
3773,11884,10,4.62164578125096,0.462164578125096,2024-01-25,2024-01-14,8.200000000000001,74,-0.0,stable,0.00029641969628052463,11.920000000000002,0.0049863711433012796,0.001703,active_this_quarter
3774,4601,11,7.105202209917064,0.6459274736288241,2024-04-02,2023-11-15,12.85,6,-0.0714,stable,0.0004557082002301907,11.003478260869564,0.00460297201979387,0.0017,active_this_week
3775,1103,6,7.471104389294534,1.2451840648824224,2024-03-08,2023-11-14,14.720000000000002,31,0.0,insufficient_data,0.0004791761633786114,10.858315789473686,0.004542247694419818,0.001698,active_this_quarter
3776,11780,18,4.822392620153859,0.2679107011196588,2024-01-20,2023-12-12,10.200000000000001,78,-0.5,stable,0.0003092950484458232,11.80421052631579,0.004937934122304887,0.001698,active_this_quarter
3777,4553,12,6.440130266645029,0.5366775222204191,2024-03-27,2023-11-15,12.0,12,-0.0714,stable,0.00041305230820377187,11.222727272727273,0.004694688206532511,0.001698,active_this_month
3778,3569,13,7.3576854368270626,0.565975802832851,2024-03-09,2023-12-04,12.200000000000001,29,0.2857,stable,0.00047190178255538805,10.8825,0.004552364426759745,0.001696,active_this_month
3779,11498,16,8.29231527005801,0.5182697043786256,2024-04-06,2024-02-03,9.3,2,1.5,increasing,0.0005318463790073573,10.54774193548387,0.004412328524671607,0.001696,active_this_week
3780,173,8,7.0564092604860935,0.8820511575607617,2024-01-16,2023-12-23,12.9,82,0.0,insufficient_data,0.00045257875415502123,10.99,0.00459733379738935,0.001696,active_this_quarter
3781,4636,8,8.169266507496168,1.021158313437021,2024-03-25,2023-11-29,12.800000000000002,14,0.0,insufficient_data,0.0005239543685520682,10.585172413793105,0.004427986432131433,0.001695,active_this_month
3782,10935,8,10.858387160134471,1.357298395016809,2024-04-06,2023-12-21,12.0,2,0.0,insufficient_data,0.0006964271985448884,9.62452830188679,0.004026130049699224,0.001695,active_this_week
3783,8116,15,4.8330619000958475,0.3222041266730565,2024-02-27,2023-11-17,12.625,41,-0.9643,decreasing,0.00030997934682558355,11.770544554455444,0.004923850982154248,0.001694,active_this_quarter
3784,11313,11,6.92700786936818,0.62972798812438,2024-03-11,2023-12-17,12.0,28,0.1071,stable,0.00044427930351147426,11.008823529411764,0.004605208051070046,0.001693,active_this_month
3785,4785,11,7.204121167664405,0.6549201061513096,2024-02-28,2024-02-15,9.75,40,0.3929,stable,0.00046205259112462143,10.907692307692308,0.004562902866030726,0.001692,active_this_quarter
3786,9104,8,9.623593974748738,1.2029492468435923,2024-04-06,2024-02-13,11.5,2,0.0,insufficient_data,0.0006172309471865186,10.032075471698112,0.00419661507042752,0.001691,active_this_week
3787,3272,8,6.630337514235255,0.8287921892794069,2024-01-17,2023-11-16,13.1,82,0.0,insufficient_data,0.00042525167986262466,11.089508196721312,0.004638960039054878,0.001689,active_this_quarter
3788,7282,9,7.125953595858306,0.791772621762034,2024-03-26,2023-11-16,13.280000000000001,13,0.0,insufficient_data,0.000457039137261985,10.910307692307692,0.004563996933008477,0.001689,active_this_month
3789,7898,14,6.928158346707812,0.4948684533362723,2024-04-05,2023-11-14,11.549999999999999,3,0.0714,stable,0.00044435309197552635,10.958169014084508,0.0045840182680578195,0.001686,active_this_week
3790,11002,7,8.757655235454392,1.251093605064913,2024-03-03,2023-11-21,13.5,36,0.0,insufficient_data,0.0005616920092738659,10.291176470588235,0.00430500212949348,0.001685,active_this_quarter
3791,2395,8,6.463419876478381,0.8079274845597976,2024-02-18,2023-11-26,12.8,50,0.0,insufficient_data,0.0004145460399608226,11.108571428571429,0.004646934564994097,0.001684,active_this_quarter
3792,11084,12,6.952604898658441,0.57938374155487,2024-03-03,2023-12-20,12.5,35,-0.0,stable,0.0004459210268297527,10.905405405405403,0.00456194620969088,0.001681,active_this_quarter
3793,1519,12,7.263118527236724,0.605259877269727,2024-04-07,2023-11-11,11.3,1,0.2143,stable,0.00046583652010436384,10.800408163265308,0.004518023792045444,0.001681,active_this_week
3794,8797,7,5.81614029150165,0.8308771845002357,2024-01-02,2023-11-28,13.0,97,0.0,insufficient_data,0.0003730313010412481,11.31470588235294,0.0047331646733813695,0.001681,dormant
3795,6429,12,6.324190192380985,0.5270158493650821,2024-02-27,2023-12-06,11.7,41,-0.0,stable,0.0004056162295368371,11.117560975609756,0.0046506950698551085,0.001679,active_this_quarter
3796,7897,13,6.54648152290582,0.5035755017619862,2024-04-04,2023-11-14,11.399999999999999,3,-0.2143,stable,0.00041987338635903957,11.040704225352112,0.004618544375085593,0.001679,active_this_week
3797,5617,8,4.494659619944504,0.561832452493063,2023-12-05,2023-11-24,11.280000000000001,125,0.0,insufficient_data,0.00028827515185892664,11.768,0.004922786544829652,0.001679,dormant
3798,5874,8,6.204536654289364,0.7755670817861705,2024-02-08,2023-12-15,12.08,60,0.0,insufficient_data,0.00039794197947555087,11.157090909090908,0.0046672312208288535,0.001679,active_this_quarter
3799,11262,11,6.74569744954443,0.6132452226858572,2024-03-02,2024-01-20,11.3,36,0.0714,stable,0.0004326505500066777,10.95857142857143,0.004584186605976044,0.001678,active_this_quarter
3800,414,10,6.003783588760591,0.6003783588760591,2024-02-18,2023-11-15,13.2,50,-0.3571,stable,0.00038506622795153074,11.21787234042553,0.0046926572925784765,0.001677,active_this_quarter
3801,8185,10,7.879000175914152,0.7879000175914153,2024-03-05,2023-12-18,11.8,33,0.2143,stable,0.0005053374814256138,10.541538461538462,0.004409733489145633,0.001677,active_this_quarter
3802,10199,7,8.651229419741032,1.2358899171058617,2024-03-23,2023-11-19,13.0,15,0.0,insufficient_data,0.0005548661490796166,10.27,0.0042961435941026955,0.001677,active_this_month
3803,5343,6,8.923148321077191,1.4871913868461986,2024-02-24,2023-11-26,13.600000000000001,44,0.0,insufficient_data,0.0005723062823053137,10.16561797752809,0.004252478534980769,0.001676,active_this_quarter
3804,9203,8,9.638122393937754,1.2047652992422193,2024-04-07,2024-01-03,12.1,1,0.0,insufficient_data,0.0006181627601828575,9.898297872340423,0.004140653261613988,0.001675,active_this_week
3805,9707,11,8.506835788544599,0.7733487080495091,2024-03-18,2023-12-13,11.0,21,0.5714,increasing,0.0005456051372388295,10.297368421052632,0.004307592344520024,0.001674,active_this_month
3806,11003,7,5.042108042854305,0.7203011489791864,2023-12-30,2023-12-16,10.95,99,0.0,insufficient_data,0.00032338699359861354,11.534285714285714,0.004825019248683428,0.001674,dormant
3807,8164,8,7.444663318313312,0.930582914789164,2024-03-19,2023-12-08,13.440000000000001,20,0.0,insufficient_data,0.00047748030553909865,10.658059405940596,0.004458476498772899,0.001672,active_this_month
3808,10048,13,5.7942539979082905,0.44571184599294544,2024-01-30,2023-12-01,11.200000000000001,68,-0.25,stable,0.0003716275741424952,11.241186440677966,0.0047024100406263605,0.001671,active_this_quarter
3809,11542,7,8.819650815178571,1.2599501164540816,2024-03-19,2024-02-17,11.5,20,0.0,insufficient_data,0.0005656682358784938,10.15,0.004245945226888253,0.00167,active_this_month
3810,8618,8,6.897255967168464,0.862156995896058,2024-04-06,2023-11-22,14.0,2,0.0,insufficient_data,0.00044237109802987187,10.841176470588236,0.004535077979226341,0.00167,active_this_week
3811,10319,9,6.847762092298579,0.7608624546998422,2024-03-20,2023-12-21,13.5,18,0.0,insufficient_data,0.00043919669651771047,10.85,0.004538769035639167,0.001669,active_this_month
3812,7693,8,6.895414799637905,0.8619268499547381,2024-03-31,2023-11-11,13.84,8,0.0,insufficient_data,0.00044225301058958735,10.83591489361702,0.004532876957785273,0.001669,active_this_month
3813,3631,9,6.4726729023118965,0.7191858780346552,2024-03-01,2023-11-30,12.9,38,0.0,insufficient_data,0.0004151395036828529,10.968260869565215,0.004588239890285284,0.001667,active_this_quarter
3814,7558,7,8.062459377732164,1.151779911104595,2024-03-12,2024-01-06,12.48,27,0.0,insufficient_data,0.0005171040519194786,10.391846153846153,0.004347114243889667,0.001666,active_this_month
3815,5721,8,6.346581569561681,0.7933226961952101,2024-03-29,2023-12-01,13.520000000000001,10,0.0,insufficient_data,0.0004070523511128632,10.994352941176473,0.0045991547185530125,0.001665,active_this_month
3816,2867,11,7.670065583246926,0.6972786893860842,2024-04-01,2023-11-16,11.45,6,0.3214,stable,0.0004919369891697683,10.495912408759123,0.00439064721121261,0.001662,active_this_week
3817,3948,6,8.683182150326855,1.447197025054476,2024-04-02,2024-01-01,13.0,6,0.0,insufficient_data,0.0005569155096632438,10.124175824175826,0.004235142464712985,0.00166,active_this_week
3818,7216,9,7.824191118197767,0.8693545686886408,2024-03-10,2024-02-10,10.05,29,0.0,insufficient_data,0.0005018221786502212,10.422857142857143,0.004360086752340141,0.001659,active_this_month
3819,11596,7,8.252579760798257,1.1789399658283224,2024-03-22,2023-12-02,12.85,16,0.0,insufficient_data,0.0005292978523257776,10.27081081081081,0.00429648277225955,0.001659,active_this_month
3820,6336,11,6.103844264873455,0.5548949331703141,2024-02-17,2023-11-29,11.6,51,-0.0714,stable,0.0003914838455334154,11.039113924050634,0.0046178791206796495,0.001659,active_this_quarter
3821,9829,10,7.84586492089463,0.784586492089463,2024-04-01,2023-11-11,11.75,7,0.2143,stable,0.0005032122769651356,10.401063829787237,0.004350970179570953,0.001658,active_this_week
3822,10192,7,8.122116754824596,1.1603023935463708,2024-02-25,2023-12-09,12.65,42,0.0,insufficient_data,0.000520930312614396,10.301538461538462,0.004309336754716748,0.001657,active_this_quarter
3823,3699,7,7.957442456637408,1.136777493805344,2024-04-03,2024-01-03,12.7,5,0.0,insufficient_data,0.0005103685543654455,10.359010989010988,0.0043333786467068145,0.001657,active_this_week
3824,1088,8,8.414861576242142,1.0518576970302678,2024-02-28,2023-12-01,12.8,40,0.0,insufficient_data,0.0005397061632873997,10.191363636363636,0.004263248451950807,0.001657,active_this_quarter
3825,482,7,7.97169904638568,1.1388141494836685,2024-03-04,2023-12-30,12.75,34,0.0,insufficient_data,0.0005112829329663159,10.3375,0.004324380175660819,0.001655,active_this_quarter
3826,248,8,8.441569954783247,1.055196244347906,2024-04-07,2023-12-08,12.35,1,0.0,insufficient_data,0.0005414191655013332,10.16,0.004250128424156123,0.001654,active_this_week
3827,5523,9,8.261953135574208,0.9179947928415787,2024-04-04,2023-12-12,11.95,4,0.0,insufficient_data,0.0005298990348991982,10.209473684210524,0.004270824242218217,0.001652,active_this_week
3828,1611,13,6.656058854853083,0.512004527296391,2024-04-02,2023-11-11,11.5,6,0.0357,stable,0.00042690137616881814,10.779370629370629,0.00450922337661435,0.001652,active_this_week
3829,8754,10,7.786272217130315,0.7786272217130314,2024-04-07,2023-12-24,12.4,1,0.1429,stable,0.0004993901642402673,10.368571428571428,0.004337377967171702,0.001651,active_this_week
3830,6312,7,7.737948173819395,1.1054211676884849,2024-04-01,2023-11-24,13.200000000000001,7,0.0,insufficient_data,0.0004962907925187519,10.36767441860465,0.004337002730207474,0.001649,active_this_week
3831,8183,7,9.727525230676076,1.3896464615251536,2024-03-28,2024-01-06,12.25,11,0.0,insufficient_data,0.0006238968131516286,9.655555555555557,0.004039109361976894,0.001648,active_this_month
3832,8109,8,6.71948783325096,0.83993597915637,2024-02-17,2023-12-06,12.8,51,0.0,insufficient_data,0.00043096953703661045,10.721666666666666,0.004485084670701499,0.001647,active_this_quarter
3833,12015,7,5.788094415041339,0.8268706307201913,2024-01-19,2024-01-09,10.5,80,0.0,insufficient_data,0.0003712325153757581,11.05,0.004622432980996571,0.001647,active_this_quarter
3834,6810,15,4.44576138569228,0.2963840923794853,2024-01-16,2023-12-01,10.200000000000001,82,-0.4643,stable,0.00028513895310382107,11.500434782608696,0.004810858736192812,0.001643,active_this_quarter
3835,10695,10,7.488763093303188,0.7488763093303188,2024-04-07,2023-11-22,11.35,1,0.2857,stable,0.0004803087442657464,10.41294117647059,0.004355938707990488,0.001643,active_this_week
3836,1554,10,7.56016180837298,0.756016180837298,2024-04-04,2023-11-26,11.8,3,0.1429,stable,0.00048488806220518376,10.387692307692308,0.004345376608101476,0.001643,active_this_week
3837,5043,13,7.172052643441132,0.5516963571877794,2024-04-02,2023-12-23,9.35,6,0.5357,increasing,0.0004599958038543832,10.51,0.00439654032853158,0.001641,active_this_week
3838,11604,8,6.842831956955026,0.8553539946193782,2024-02-18,2023-11-18,13.0,50,0.0,insufficient_data,0.00043888049114621994,10.624175824175826,0.004444302328106495,0.001641,active_this_quarter
3839,8846,10,4.95355571645241,0.495355571645241,2024-01-05,2023-11-16,11.1,94,-0.3571,stable,0.00031770749003227173,11.302857142857142,0.004728208111912718,0.001641,dormant
3840,3794,8,7.578169504729555,0.9472711880911944,2024-02-26,2023-11-27,13.120000000000001,42,0.0,insufficient_data,0.0004860430265052135,10.366505494505494,0.00433651374619768,0.001641,active_this_quarter
3841,6285,7,8.922110657889991,1.2745872368414273,2024-03-16,2024-01-08,11.680000000000001,23,0.0,insufficient_data,0.0005722397294318679,9.877402985074628,0.004131912518081714,0.00164,active_this_month
3842,1218,9,8.33690181933116,0.9263224243701289,2024-03-09,2024-02-17,10.56,30,0.0,insufficient_data,0.0005347060381026864,10.086,0.004219172764373884,0.00164,active_this_month
3843,2628,12,5.215007010751494,0.4345839175626245,2024-01-16,2023-12-06,10.6,83,-0.1071,stable,0.00033447625962571025,11.189268292682923,0.004680691655141786,0.001638,active_this_quarter
3844,4220,9,7.398320642355869,0.8220356269284299,2024-03-28,2023-12-07,12.0,11,0.0,insufficient_data,0.0004745080132903375,10.3875,0.0043452961620001705,0.001636,active_this_month
3845,9049,10,5.7828977932907355,0.5782897793290735,2024-02-21,2023-12-02,12.55,47,-0.25,stable,0.00037089921829633945,10.9675,0.004587921603536642,0.001636,active_this_quarter
3846,7515,9,7.1265449448352385,0.7918383272039153,2024-03-30,2023-11-18,12.96,9,0.0,insufficient_data,0.0004570770647649644,10.480545454545457,0.0043842189111244,0.001635,active_this_month
3847,10005,10,6.8257837173174,0.68257837173174,2024-03-09,2023-11-21,12.1,30,-0.0357,stable,0.0004377870637710621,10.585688073394495,0.004428202142715001,0.001635,active_this_month
3848,390,8,7.743888869902436,0.9679861087378046,2024-03-25,2024-02-26,10.05,14,0.0,insufficient_data,0.0004966718124869576,10.252222222222224,0.0042887067989598165,0.001634,active_this_month
3849,6442,12,6.799309021185178,0.5666090850987648,2024-02-12,2023-12-12,11.4,56,0.1429,stable,0.00043608904930650307,10.577704918032786,0.004424862631345193,0.001633,active_this_quarter
3850,5609,8,7.51026190345918,0.9387827379323975,2024-03-14,2023-12-19,12.4,24,0.0,insufficient_data,0.00048168761903859996,10.312093023255814,0.004313751936090708,0.001631,active_this_month
3851,9048,7,4.069507611154934,0.5813582301649907,2023-12-12,2023-12-03,10.05,118,0.0,insufficient_data,0.0002610070670070521,11.53,0.00482322644985434,0.00163,dormant
3852,9633,7,4.53369243968767,0.6476703485268099,2024-01-10,2023-12-19,9.2,88,0.0,insufficient_data,0.00029077860996040624,11.36090909090909,0.004752492386961262,0.001629,active_this_quarter
3853,7667,6,6.8192239858322665,1.1365373309720443,2024-03-06,2024-02-26,8.8,33,0.0,insufficient_data,0.000437366340568433,10.53,0.0044049067230673205,0.001628,active_this_quarter
3854,7748,7,8.62877814764165,1.2326825925202358,2024-04-07,2023-12-31,12.8,0,0.0,insufficient_data,0.0005534261860076287,9.889183673469388,0.004136840612432373,0.001628,active_this_week
3855,2963,10,6.476084643200229,0.647608464320023,2024-01-31,2023-12-09,11.7,67,-0.0357,stable,0.00041535832339465557,10.652075471698112,0.004455973301035472,0.001628,active_this_quarter
3856,7034,14,5.190154572671949,0.3707253266194249,2024-02-03,2023-11-19,10.7,65,-0.3571,stable,0.00033288229234737515,11.104210526315788,0.004645110313553972,0.001627,active_this_quarter
3857,7005,10,6.937484964137486,0.6937484964137486,2024-03-31,2023-12-03,12.25,7,0.0714,stable,0.0004449512756608802,10.480252100840335,0.004384096195482622,0.001627,active_this_week
3858,12295,13,5.495172661374488,0.42270558933649904,2024-04-01,2023-11-11,12.200000000000001,7,-0.6071,decreasing,0.00035244531675310975,10.995531914893617,0.004599647906516257,0.001627,active_this_week
3859,2063,9,7.072998234782073,0.7858886927535637,2024-03-25,2023-11-14,12.3,13,0.0,insufficient_data,0.0004536427255096344,10.425454545454544,0.004361173297085041,0.001626,active_this_month
3860,9754,9,7.149861084742633,0.7944290094158482,2024-03-06,2023-11-12,12.05,32,0.0,insufficient_data,0.0004585724980882671,10.39304347826087,0.004347615108311708,0.001625,active_this_quarter
3861,5273,6,7.574729008761411,1.2624548347935685,2024-03-24,2024-01-05,13.600000000000001,15,0.0,insufficient_data,0.0004858223625213857,10.229620253164557,0.004279251949438764,0.001624,active_this_month
3862,4968,8,7.412987636767529,0.9266234545959411,2024-03-05,2023-12-06,12.4,34,0.0,insufficient_data,0.00047544871412173603,10.282696629213484,0.0043014548445663965,0.001623,active_this_quarter
3863,7862,6,9.287713262854801,1.5479522104758001,2024-04-05,2024-01-03,12.160000000000002,2,0.0,insufficient_data,0.0005956884786983476,9.611217391304349,0.004020561833221091,0.001623,active_this_week
3864,1766,11,6.988840951628289,0.6353491774207535,2024-02-17,2023-11-13,11.5,51,0.1071,stable,0.00044824510797402854,10.43125,0.004363597650047102,0.001623,active_this_quarter
3865,3633,7,8.122243621963596,1.1603205174233708,2024-03-14,2023-11-23,12.4,24,0.0,insufficient_data,0.000520938449525053,9.993571428571428,0.00418050806962657,0.001619,active_this_month
3866,1626,9,7.000639825544245,0.7778488695049162,2024-03-04,2023-11-22,12.32,35,0.0,insufficient_data,0.0004490018554159914,10.377294117647056,0.004341026840082666,0.001617,active_this_quarter
3867,11409,10,6.931682394873986,0.6931682394873986,2024-04-04,2023-11-22,11.3,3,0.0357,stable,0.000444579114768388,10.399402985074628,0.004350275415464539,0.001616,active_this_week
3868,8997,8,5.460522941876272,0.682565367734534,2024-01-23,2023-12-08,12.640000000000002,76,0.0,insufficient_data,0.0003502229786908694,10.917333333333335,0.004566935897242827,0.001615,active_this_quarter
3869,2475,10,7.971273161443645,0.7971273161443645,2024-04-01,2024-02-24,10.5,6,0.4643,stable,0.000511255617873134,10.016216216216216,0.0041899808310072876,0.001615,active_this_week
3870,10148,16,4.685760246435091,0.2928600154021932,2024-01-12,2023-12-17,9.1,87,-0.0357,stable,0.00030053182239243197,11.19076923076923,0.004681319527151975,0.001615,active_this_quarter
3871,5157,7,5.887212651176655,0.8410303787395221,2024-01-11,2023-12-12,11.680000000000001,87,0.0,insufficient_data,0.00037758968743993544,10.758,0.004500283620774761,0.001614,active_this_quarter
3872,10687,10,6.486801145864909,0.6486801145864909,2024-03-24,2023-11-14,12.05,15,-0.1786,stable,0.00041604565051045066,10.537692307692309,0.0044081245671195295,0.001614,active_this_month
3873,9058,6,5.993339400614661,0.9988899001024435,2024-02-02,2023-11-14,13.760000000000002,66,0.0,insufficient_data,0.0003843963663427782,10.705367088607597,0.004478266235661086,0.001613,active_this_quarter
3874,9842,8,4.767897608681258,0.5959872010851572,2023-12-12,2023-11-11,12.0,117,0.0,insufficient_data,0.00030579988773596464,11.13548387096774,0.004658192570544493,0.001612,dormant
3875,7988,9,6.193083821545296,0.6881204246161441,2024-03-25,2023-11-15,13.0,13,0.0,insufficient_data,0.0003972074261661388,10.626923076923076,0.004445451558125139,0.001612,active_this_month
3876,1994,10,8.141616302936782,0.8141616302936783,2024-04-04,2023-11-12,10.8,4,0.3214,stable,0.0005221809601980924,9.924055944055944,0.0041514283711365845,0.001611,active_this_week
3877,12660,9,6.49274315469645,0.7214159060773834,2024-03-05,2023-11-25,12.5,34,0.0,insufficient_data,0.0004164267546747479,10.5,0.00439235713126371,0.001609,active_this_quarter
3878,5452,8,7.461367925783163,0.9326709907228954,2024-04-03,2023-12-01,12.16,5,0.0,insufficient_data,0.0004785516932886285,10.149658536585363,0.004245802386005935,0.001609,active_this_week
3879,9764,7,7.166717465798739,1.0238167808283913,2024-02-22,2023-11-11,12.95,46,0.0,insufficient_data,0.00045965362017973284,10.248155339805823,0.004287005541818512,0.001608,active_this_quarter
3880,1863,10,8.43603403638151,0.843603403638151,2024-03-28,2023-11-19,11.0,11,0.3571,stable,0.0005410641068644439,9.79767441860465,0.004098560485938873,0.001608,active_this_month
3881,12122,8,7.910239486523351,0.9887799358154189,2024-04-05,2023-11-19,12.15,3,0.0,insufficient_data,0.0005073410852068376,9.946934306569345,0.004160998841492525,0.001603,active_this_week
3882,8586,12,5.7673718152933136,0.4806143179411095,2024-02-08,2023-12-03,11.7,60,-0.1429,stable,0.00036990342461151743,10.70181818181818,0.004476781657942544,0.001602,active_this_quarter
3883,1001,11,6.55750191183545,0.5961365374395864,2024-04-04,2023-11-13,11.55,4,-0.1429,stable,0.0004205802039071663,10.41943661971831,0.004358655880035235,0.001602,active_this_week
3884,10445,11,6.024764273171441,0.5477058430155856,2024-04-02,2023-12-06,12.0,6,-0.25,stable,0.0003864118715588473,10.59102564102564,0.004430434952548169,0.0016,active_this_week
3885,12593,6,5.281891373281666,0.8803152288802777,2024-02-03,2024-01-15,9.0,64,0.0,insufficient_data,0.0003387660393633828,10.84736842105263,0.004537668194252885,0.001598,active_this_quarter
3886,4959,8,7.236817781326154,0.9046022226657693,2024-03-17,2023-12-06,11.84,22,0.0,insufficient_data,0.0004641496623303671,10.14360396039604,0.004243269637348606,0.001598,active_this_month
3887,8026,6,7.126819364951471,1.187803227491912,2024-02-03,2023-12-13,12.96,65,0.0,insufficient_data,0.0004570946653192598,10.15835294117647,0.0042494394269590625,0.001595,active_this_quarter
3888,5318,7,8.072802150064877,1.1532574500092683,2024-03-15,2023-12-07,12.16,24,0.0,insufficient_data,0.0005177674089958688,9.81130612244898,0.004104262896566674,0.001594,active_this_month
3889,11358,11,6.847835268277378,0.6225304789343071,2024-03-24,2023-11-12,11.0,15,0.2143,stable,0.00043920138982447545,10.252255639097744,0.0042887207778980535,0.001594,active_this_month
3890,5955,11,4.708451203209754,0.42804101847361403,2024-01-26,2023-11-26,10.5,72,-0.3571,stable,0.0003019871581827139,11.0172131147541,0.0046087175801183084,0.001594,active_this_quarter
3891,9132,10,6.356178574335862,0.6356178574335862,2024-03-28,2023-11-17,12.25,11,-0.25,stable,0.0004076678767015845,10.422519083969464,0.0043599453356386085,0.001593,active_this_month
3892,4236,10,6.167318259981579,0.6167318259981579,2024-03-27,2023-11-11,12.2,12,-0.0,stable,0.0003955548936496492,10.481764705882354,0.004384728948010536,0.001592,active_this_month
3893,3950,8,8.068516068033873,1.008564508504234,2024-04-04,2024-01-05,11.6,4,0.0,insufficient_data,0.0005174925114390248,9.802696629213484,0.004100661375708627,0.001592,active_this_week
3894,10924,6,10.401264447861108,1.733544074643518,2024-03-26,2023-11-19,12.05,12,0.0,insufficient_data,0.0006671086003769597,8.964375,0.003749974900816393,0.001592,active_this_month
3895,11513,10,6.712937588932777,0.6712937588932777,2024-03-27,2023-11-12,11.3,11,-0.0714,stable,0.0004305494223148731,10.27264705882353,0.004297250911026544,0.001591,active_this_month
3896,8690,10,5.906531719034077,0.5906531719034077,2024-02-26,2023-11-12,11.55,41,-0.0714,stable,0.00037882875951463906,10.562075471698114,0.0044183245256246406,0.001591,active_this_quarter
3897,12472,11,4.405760746373848,0.40052370421580435,2023-12-23,2023-11-11,12.05,107,-0.75,decreasing,0.00028257342170678114,11.077560975609757,0.004633962280783628,0.001588,dormant
3898,8708,6,8.99304126026157,1.4988402100435951,2024-04-07,2024-01-07,12.4,1,0.0,insufficient_data,0.0005767890239055537,9.434505494505494,0.003946639760832178,0.001588,active_this_week
3899,3995,6,6.634959118968916,1.1058265198281527,2024-02-23,2023-11-16,13.600000000000001,45,0.0,insufficient_data,0.0004255480969262252,10.272244897959183,0.004297082679203646,0.001587,active_this_quarter
3900,7559,7,7.995882103636497,1.142268871948071,2024-03-14,2024-01-28,11.200000000000001,24,0.0,insufficient_data,0.0005128339679925185,9.774347826086956,0.004088802512129999,0.001586,active_this_month
